,epoch,d_loss_real,d_loss_total,g_loss
0,1,1.7629797458648682,1.7833188772201538,4.993095874786377
1,2,1.3252660036087036,1.672139048576355,1.4644370079040527
2,3,0.49838584661483765,1.5705108642578125,0.5276898145675659
3,4,0.37650859355926514,0.9037153720855713,0.9273014068603516
4,5,0.4525439739227295,0.9624313712120056,1.190542459487915
5,6,0.7505514621734619,1.6399215459823608,0.5693686604499817
6,7,0.48315519094467163,1.4895892143249512,0.4615528881549835
7,8,0.3196403980255127,0.9810793399810791,0.7366679906845093
